,協和#1,協和#2,協和#3,協和#4,台中#1,台中#2,台中#3,台中#4,台中#5,台中#6,台中#7,台中#8,台中#9,台中#10,台中Gas1&2,台中Gas3&4,南部CC#1,南部CC#2,南部CC#3,南部CC#4,烏來&桂山&粗坑,桂山發電廠,桂山發電廠.1,桂山發電廠.2,桂山發電廠.3,翡翠#1,桂山發電廠.4,林口#1,林口#2,麥寮#1,麥寮#2,麥寮#3,國光#1,星彰#1,星元#1,嘉惠#1
2016/12/18 00:10,-0.36259264792,-0.36259264792,-0.36259264792,-0.36259264792,8.98174699256,8.98174699256,8.98174699256,8.98174699256,8.98174699256,8.98174699256,8.98174699256,8.98174699256,8.98174699256,8.98174699256,8.98174699256,8.98174699256,-20.8935240945,-20.8935240945,-20.8935240945,-20.8935240945,14.324419527,14.324419527,14.324419527,14.324419527,14.324419527,14.324419527,14.324419527,-8.66675322765,-8.66675322765,-18.5077395866,-18.5077395866,-18.5077395866,-9.20684183331,-11.2087421256,-10.128618475,12.7609184362
2016/12/18 00:20,-3.98742837025,-3.98742837025,-3.98742837025,-3.98742837025,14.2213977868,14.2213977868,14.2213977868,14.2213977868,14.2213977868,14.2213977868,14.2213977868,14.2213977868,14.2213977868,14.2213977868,14.2213977868,14.2213977868,-23.1571564583,-23.1571564583,-23.1571564583,-23.1571564583,12.9333522825,12.9333522825,12.9333522825,12.9333522825,12.9333522825,12.9333522825,12.9333522825,-9.2634202615,-9.2634202615,-17.6757180151,-17.6757180151,-17.6757180151,-9.16655885385,-9.89371248721,-8.82559143737,12.3050162281
2016/12/18 00:30,-1.0690789233,-1.0690789233,-1.0690789233,-1.0690789233,10.8557459467,10.8557459467,10.8557459467,10.8557459467,10.8557459467,10.8557459467,10.8557459467,10.8557459467,10.8557459467,10.8557459467,10.8557459467,10.8557459467,-20.3780970418,-20.3780970418,-20.3780970418,-20.3780970418,17.7229818783,17.7229818783,17.7229818783,17.7229818783,17.7229818783,17.7229818783,17.7229818783,-9.03590275286,-9.03590275286,-14.054823836,-14.054823836,-14.054823836,-9.03628763626,-10.2249625585,-9.07790053411,13.8349692117
2016/12/18 00:40,-2.78746252268,-2.78746252268,-2.78746252268,-2.78746252268,12.7773986205,12.7773986205,12.7773986205,12.7773986205,12.7773986205,12.7773986205,12.7773986205,12.7773986205,12.7773986205,12.7773986205,12.7773986205,12.7773986205,-22.0455127245,-22.0455127245,-22.0455127245,-22.0455127245,16.6767212841,16.6767212841,16.6767212841,16.6767212841,16.6767212841,16.6767212841,16.6767212841,-10.1198325981,-10.1198325981,-15.7148046922,-15.7148046922,-15.7148046922,-9.7867875889,-10.7127429221,-9.61458108533,11.2764234473
2016/12/18 00:50,-3.33710852857,-3.33710852857,-3.33710852857,-3.33710852857,9.94189956035,9.94189956035,9.94189956035,9.94189956035,9.94189956035,9.94189956035,9.94189956035,9.94189956035,9.94189956035,9.94189956035,9.94189956035,9.94189956035,-20.0776796841,-20.0776796841,-20.0776796841,-20.0776796841,17.6917703114,17.6917703114,17.6917703114,17.6917703114,17.6917703114,17.6917703114,17.6917703114,-10.3244297315,-10.3244297315,-16.317773714,-16.317773714,-16.317773714,-9.30674563904,-10.0871322199,-8.88085627692,10.8095973879
2016/12/18 01:00,-1.25826675346,-1.25826675346,-1.25826675346,-1.25826675346,6.64328951653,6.64328951653,6.64328951653,6.64328951653,6.64328951653,6.64328951653,6.64328951653,6.64328951653,6.64328951653,6.64328951653,6.64328951653,6.64328951653,-15.1060284426,-15.1060284426,-15.1060284426,-15.1060284426,9.64077915788,9.64077915788,9.64077915788,9.64077915788,9.64077915788,9.64077915788,9.64077915788,-9.79988949277,-9.79988949277,-6.48073402591,-6.48073402591,-6.48073402591,-9.06038508779,-10.4475318149,-9.15106112616,8.73660686452
2016/12/18 01:10,-1.77549619085,-1.77549619085,-1.77549619085,-1.77549619085,7.14122439598,7.14122439598,7.14122439598,7.14122439598,7.14122439598,7.14122439598,7.14122439598,7.14122439598,7.14122439598,7.14122439598,7.14122439598,7.14122439598,-19.4156208255,-19.4156208255,-19.4156208255,-19.4156208255,10.6889458783,10.6889458783,10.6889458783,10.6889458783,10.6889458783,10.6889458783,10.6889458783,-10.7663568903,-10.7663568903,-19.0460181331,-19.0460181331,-19.0460181331,-10.3530616777,-9.65747163353,-8.61262365598,8.52169557474
2016/12/18 01:20,-0.163133042633,-0.163133042633,-0.163133042633,-0.163133042633,8.00379670739,8.00379670739,8.00379670739,8.00379670739,8.00379670739,8.00379670739,8.00379670739,8.00379670739,8.00379670739,8.00379670739,8.00379670739,8.00379670739,-19.9155025818,-19.9155025818,-19.9155025818,-19.9155025818,4.93366864921,4.93366864921,4.93366864921,4.93366864921,4.93366864921,4.93366864921,4.93366864921,-10.2511954929,-10.2511954929,-19.7520630873,-19.7520630873,-19.7520630873,-10.1872308438,-8.37266647801,-7.59196067646,5.85428074799
2016/12/18 01:30,-1.24882133756,-1.24882133756,-1.24882133756,-1.24882133756,7.13947112626,7.13947112626,7.13947112626,7.13947112626,7.13947112626,7.13947112626,7.13947112626,7.13947112626,7.13947112626,7.13947112626,7.13947112626,7.13947112626,-19.4658320441,-19.4658320441,-19.4658320441,-19.4658320441,6.79935614492,6.79935614492,6.79935614492,6.79935614492,6.79935614492,6.79935614492,6.79935614492,-9.78277386412,-9.78277386412,-10.1549361056,-10.1549361056,-10.1549361056,-9.88768694783,-7.11288505135,-6.41324557567,9.05019356566
2016/12/18 01:40,-1.17004093545,-1.17004093545,-1.17004093545,-1.17004093545,6.45024341236,6.45024341236,6.45024341236,6.45024341236,6.45024341236,6.45024341236,6.45024341236,6.45024341236,6.45024341236,6.45024341236,6.45024341236,6.45024341236,-19.9400837695,-19.9400837695,-19.9400837695,-19.9400837695,5.71886813687,5.71886813687,5.71886813687,5.71886813687,5.71886813687,5.71886813687,5.71886813687,-9.64049585826,-9.64049585826,-5.46190800532,-5.46190800532,-5.46190800532,-9.86454670409,-7.29787487321,-6.62898430977,13.3979749589
2016/12/18 01:50,-2.18952935545,-2.18952935545,-2.18952935545,-2.18952935545,7.35374035517,7.35374035517,7.35374035517,7.35374035517,7.35374035517,7.35374035517,7.35374035517,7.35374035517,7.35374035517,7.35374035517,7.35374035517,7.35374035517,-19.9541493417,-19.9541493417,-19.9541493417,-19.9541493417,6.8444769055,6.8444769055,6.8444769055,6.8444769055,6.8444769055,6.8444769055,6.8444769055,-8.75211340632,-8.75211340632,-7.32098869074,-7.32098869074,-7.32098869074,-9.05944473187,-8.4992349674,-7.90265204564,13.7268238472
2016/12/18 02:00,-4.92452442296,-4.92452442296,-4.92452442296,-4.92452442296,4.67728290933,4.67728290933,4.67728290933,4.67728290933,4.67728290933,4.67728290933,4.67728290933,4.67728290933,4.67728290933,4.67728290933,4.67728290933,4.67728290933,-15.0641568057,-15.0641568057,-15.0641568057,-15.0641568057,4.32149036852,4.32149036852,4.32149036852,4.32149036852,4.32149036852,4.32149036852,4.32149036852,-9.00309082161,-9.00309082161,0.58449354988,0.58449354988,0.58449354988,-9.08322647014,-8.10103830236,-7.60121577024,9.13433473417
2016/12/18 02:10,-2.38218440171,-2.38218440171,-2.38218440171,-2.38218440171,6.28766948526,6.28766948526,6.28766948526,6.28766948526,6.28766948526,6.28766948526,6.28766948526,6.28766948526,6.28766948526,6.28766948526,6.28766948526,6.28766948526,-24.1114425027,-24.1114425027,-24.1114425027,-24.1114425027,5.65512340611,5.65512340611,5.65512340611,5.65512340611,5.65512340611,5.65512340611,5.65512340611,-8.88328385208,-8.88328385208,-2.58825010977,-2.58825010977,-2.58825010977,-8.87401670948,-7.65278381616,-7.21042880878,10.8774662125
2016/12/18 02:20,0.612155449854,0.612155449854,0.612155449854,0.612155449854,6.4464647542,6.4464647542,6.4464647542,6.4464647542,6.4464647542,6.4464647542,6.4464647542,6.4464647542,6.4464647542,6.4464647542,6.4464647542,6.4464647542,-24.1981655766,-24.1981655766,-24.1981655766,-24.1981655766,2.31665393215,2.31665393215,2.31665393215,2.31665393215,2.31665393215,2.31665393215,2.31665393215,-8.82528012588,-8.82528012588,-1.06018087997,-1.06018087997,-1.06018087997,-8.6936138199,-7.90973751186,-7.55155637724,12.8424246144
2016/12/18 02:30,0.755546826397,0.755546826397,0.755546826397,0.755546826397,5.27257289048,5.27257289048,5.27257289048,5.27257289048,5.27257289048,5.27257289048,5.27257289048,5.27257289048,5.27257289048,5.27257289048,5.27257289048,5.27257289048,-25.3650137315,-25.3650137315,-25.3650137315,-25.3650137315,1.09598045503,1.09598045503,1.09598045503,1.09598045503,1.09598045503,1.09598045503,1.09598045503,-7.92772237687,-7.92772237687,-4.18558421323,-4.18558421323,-4.18558421323,-7.67914874777,-6.41695789413,-6.08024027083,8.16242526652
2016/12/18 02:40,0.524362387035,0.524362387035,0.524362387035,0.524362387035,3.86468070718,3.86468070718,3.86468070718,3.86468070718,3.86468070718,3.86468070718,3.86468070718,3.86468070718,3.86468070718,3.86468070718,3.86468070718,3.86468070718,-25.5671288741,-25.5671288741,-25.5671288741,-25.5671288741,-0.459664426739,-0.459664426739,-0.459664426739,-0.459664426739,-0.459664426739,-0.459664426739,-0.459664426739,-7.55311562131,-7.55311562131,-2.42139446691,-2.42139446691,-2.42139446691,-7.72333096492,-7.63175740953,-7.17521999779,10.0247574746
2016/12/18 02:50,0.845950062171,0.845950062171,0.845950062171,0.845950062171,4.42286787605,4.42286787605,4.42286787605,4.42286787605,4.42286787605,4.42286787605,4.42286787605,4.42286787605,4.42286787605,4.42286787605,4.42286787605,4.42286787605,-24.4819041199,-24.4819041199,-24.4819041199,-24.4819041199,-0.927464819628,-0.927464819628,-0.927464819628,-0.927464819628,-0.927464819628,-0.927464819628,-0.927464819628,-7.79110067792,-7.79110067792,-0.472892137214,-0.472892137214,-0.472892137214,-7.52993644376,-7.43468986244,-7.18821059523,13.3824746118
2016/12/18 03:00,-1.75909635429,-1.75909635429,-1.75909635429,-1.75909635429,4.95128482411,4.95128482411,4.95128482411,4.95128482411,4.95128482411,4.95128482411,4.95128482411,4.95128482411,4.95128482411,4.95128482411,4.95128482411,4.95128482411,-20.4560335204,-20.4560335204,-20.4560335204,-20.4560335204,-0.233887283688,-0.233887283688,-0.233887283688,-0.233887283688,-0.233887283688,-0.233887283688,-0.233887283688,-7.16187212138,-7.16187212138,0.15566150225,0.15566150225,0.15566150225,-7.0841127594,-6.08844205973,-5.97934627523,9.89545816365
2016/12/18 03:10,-0.0533822627386,-0.0533822627386,-0.0533822627386,-0.0533822627386,9.130971036,9.130971036,9.130971036,9.130971036,9.130971036,9.130971036,9.130971036,9.130971036,9.130971036,9.130971036,9.130971036,9.130971036,-21.739612444,-21.739612444,-21.739612444,-21.739612444,1.74325174033,1.74325174033,1.74325174033,1.74325174033,1.74325174033,1.74325174033,1.74325174033,-6.78245964993,-6.78245964993,5.49560071236,5.49560071236,5.49560071236,-7.06338817443,-6.03541012609,-5.84726147718,13.2510318105
2016/12/18 03:20,-0.0723122385963,-0.0723122385963,-0.0723122385963,-0.0723122385963,5.74840251547,5.74840251547,5.74840251547,5.74840251547,5.74840251547,5.74840251547,5.74840251547,5.74840251547,5.74840251547,5.74840251547,5.74840251547,5.74840251547,-19.0814534165,-19.0814534165,-19.0814534165,-19.0814534165,3.19621003313,3.19621003313,3.19621003313,3.19621003313,3.19621003313,3.19621003313,3.19621003313,-7.24571183438,-7.24571183438,7.04230718011,7.04230718011,7.04230718011,-7.47593636473,-5.8616775694,-5.69741462084,12.7505976744
2016/12/18 03:30,-1.05696679573,-1.05696679573,-1.05696679573,-1.05696679573,6.52249663698,6.52249663698,6.52249663698,6.52249663698,6.52249663698,6.52249663698,6.52249663698,6.52249663698,6.52249663698,6.52249663698,6.52249663698,6.52249663698,-18.5676583494,-18.5676583494,-18.5676583494,-18.5676583494,0.298287073938,0.298287073938,0.298287073938,0.298287073938,0.298287073938,0.298287073938,0.298287073938,-7.98837764305,-7.98837764305,7.72858529219,7.72858529219,7.72858529219,-7.82991134539,-5.82100828741,-5.49542669782,13.215225691
2016/12/18 03:40,-3.11512190159,-3.11512190159,-3.11512190159,-3.11512190159,16.1128510751,16.1128510751,16.1128510751,16.1128510751,16.1128510751,16.1128510751,16.1128510751,16.1128510751,16.1128510751,16.1128510751,16.1128510751,16.1128510751,-16.3687647778,-16.3687647778,-16.3687647778,-16.3687647778,-1.38598903582,-1.38598903582,-1.38598903582,-1.38598903582,-1.38598903582,-1.38598903582,-1.38598903582,-9.09644931214,-9.09644931214,11.1760615673,11.1760615673,11.1760615673,-8.98357866115,-6.09643561189,-5.75776869044,11.4643725476
2016/12/18 03:50,0.156659169779,0.156659169779,0.156659169779,0.156659169779,4.77091538552,4.77091538552,4.77091538552,4.77091538552,4.77091538552,4.77091538552,4.77091538552,4.77091538552,4.77091538552,4.77091538552,4.77091538552,4.77091538552,-12.8764621625,-12.8764621625,-12.8764621625,-12.8764621625,-0.070333242397,-0.070333242397,-0.070333242397,-0.070333242397,-0.070333242397,-0.070333242397,-0.070333242397,-7.87710078977,-7.87710078977,3.13154391421,3.13154391421,3.13154391421,-8.25676430704,-7.39732067891,-7.01314136415,1.27811202864
2016/12/18 04:00,-1.80945250881,-1.80945250881,-1.80945250881,-1.80945250881,4.95579556879,4.95579556879,4.95579556879,4.95579556879,4.95579556879,4.95579556879,4.95579556879,4.95579556879,4.95579556879,4.95579556879,4.95579556879,4.95579556879,-9.99387069896,-9.99387069896,-9.99387069896,-9.99387069896,-0.623785482154,-0.623785482154,-0.623785482154,-0.623785482154,-0.623785482154,-0.623785482154,-0.623785482154,-7.76247871277,-7.76247871277,14.2862042183,14.2862042183,14.2862042183,-7.8787664592,-4.93797702874,-4.61969904555,9.88633037925
2016/12/18 04:10,0.991682528436,0.991682528436,0.991682528436,0.991682528436,2.59682693443,2.59682693443,2.59682693443,2.59682693443,2.59682693443,2.59682693443,2.59682693443,2.59682693443,2.59682693443,2.59682693443,2.59682693443,2.59682693443,-11.751790347,-11.751790347,-11.751790347,-11.751790347,2.24756443191,2.24756443191,2.24756443191,2.24756443191,2.24756443191,2.24756443191,2.24756443191,-8.00570415031,-8.00570415031,34.5652511626,34.5652511626,34.5652511626,-8.32633074608,-2.28055861661,-1.83324086586,10.1930220183
2016/12/18 04:20,0.990520158306,0.990520158306,0.990520158306,0.990520158306,0.306843638793,0.306843638793,0.306843638793,0.306843638793,0.306843638793,0.306843638793,0.306843638793,0.306843638793,0.306843638793,0.306843638793,0.306843638793,0.306843638793,-10.3029170908,-10.3029170908,-10.3029170908,-10.3029170908,2.29592027661,2.29592027661,2.29592027661,2.29592027661,2.29592027661,2.29592027661,2.29592027661,-8.52028904507,-8.52028904507,52.4978714051,52.4978714051,52.4978714051,-9.35973049475,-0.585354392394,-0.281866723244,12.8080747754
2016/12/18 04:30,4.86957969292,4.86957969292,4.86957969292,4.86957969292,0.358461118491,0.358461118491,0.358461118491,0.358461118491,0.358461118491,0.358461118491,0.358461118491,0.358461118491,0.358461118491,0.358461118491,0.358461118491,0.358461118491,-9.25554974443,-9.25554974443,-9.25554974443,-9.25554974443,4.95072468159,4.95072468159,4.95072468159,4.95072468159,4.95072468159,4.95072468159,4.95072468159,-8.8677437435,-8.8677437435,61.3235796642,61.3235796642,61.3235796642,-8.77982271238,-1.70951047243,-1.62364209211,9.24463753387
2016/12/18 04:40,3.73037545172,3.73037545172,3.73037545172,3.73037545172,0.582078199592,0.582078199592,0.582078199592,0.582078199592,0.582078199592,0.582078199592,0.582078199592,0.582078199592,0.582078199592,0.582078199592,0.582078199592,0.582078199592,-11.148890152,-11.148890152,-11.148890152,-11.148890152,4.76341469023,4.76341469023,4.76341469023,4.76341469023,4.76341469023,4.76341469023,4.76341469023,-8.47722743516,-8.47722743516,54.6807631702,54.6807631702,54.6807631702,-9.46159526161,-0.859708757148,-0.769052056188,11.5347176307
2016/12/18 04:50,0.854261909728,0.854261909728,0.854261909728,0.854261909728,3.50579792587,3.50579792587,3.50579792587,3.50579792587,3.50579792587,3.50579792587,3.50579792587,3.50579792587,3.50579792587,3.50579792587,3.50579792587,3.50579792587,-11.2769778162,-11.2769778162,-11.2769778162,-11.2769778162,6.93386506047,6.93386506047,6.93386506047,6.93386506047,6.93386506047,6.93386506047,6.93386506047,-9.60109365154,-9.60109365154,53.6281189283,53.6281189283,53.6281189283,-10.5472439861,-1.75040745523,-1.73971372316,13.4123281623
2016/12/18 05:00,-0.508539682933,-0.508539682933,-0.508539682933,-0.508539682933,4.25955187171,4.25955187171,4.25955187171,4.25955187171,4.25955187171,4.25955187171,4.25955187171,4.25955187171,4.25955187171,4.25955187171,4.25955187171,4.25955187171,-10.1004137021,-10.1004137021,-10.1004137021,-10.1004137021,6.79048489075,6.79048489075,6.79048489075,6.79048489075,6.79048489075,6.79048489075,6.79048489075,-9.06136469379,-9.06136469379,50.9393121892,50.9393121892,50.9393121892,-10.3580605988,-0.994815852365,-0.969866001008,16.5943411263
2016/12/18 05:10,-1.19352776831,-1.19352776831,-1.19352776831,-1.19352776831,5.21377780017,5.21377780017,5.21377780017,5.21377780017,5.21377780017,5.21377780017,5.21377780017,5.21377780017,5.21377780017,5.21377780017,5.21377780017,5.21377780017,-10.6482679377,-10.6482679377,-10.6482679377,-10.6482679377,5.39870857377,5.39870857377,5.39870857377,5.39870857377,5.39870857377,5.39870857377,5.39870857377,-9.33469940206,-9.33469940206,50.0771364499,50.0771364499,50.0771364499,-10.3084457565,-1.65956700962,-1.60893150911,13.2084046991
2016/12/18 05:20,-2.18080369997,-2.18080369997,-2.18080369997,-2.18080369997,6.14408141212,6.14408141212,6.14408141212,6.14408141212,6.14408141212,6.14408141212,6.14408141212,6.14408141212,6.14408141212,6.14408141212,6.14408141212,6.14408141212,-10.7414128405,-10.7414128405,-10.7414128405,-10.7414128405,4.96136720112,4.96136720112,4.96136720112,4.96136720112,4.96136720112,4.96136720112,4.96136720112,-9.33480628461,-9.33480628461,47.941397129,47.941397129,47.941397129,-10.7501232725,-1.29717436455,-1.25067036809,14.0422369772
2016/12/18 05:30,-0.812944531154,-0.812944531154,-0.812944531154,-0.812944531154,6.81239997632,6.81239997632,6.81239997632,6.81239997632,6.81239997632,6.81239997632,6.81239997632,6.81239997632,6.81239997632,6.81239997632,6.81239997632,6.81239997632,-12.1340844046,-12.1340844046,-12.1340844046,-12.1340844046,4.13176491566,4.13176491566,4.13176491566,4.13176491566,4.13176491566,4.13176491566,4.13176491566,-11.5977015726,-11.5977015726,43.6191949975,43.6191949975,43.6191949975,-12.180315662,-3.701070157,-3.7217069886,13.8691400877
2016/12/18 05:40,-2.42495343513,-2.42495343513,-2.42495343513,-2.42495343513,7.74844562024,7.74844562024,7.74844562024,7.74844562024,7.74844562024,7.74844562024,7.74844562024,7.74844562024,7.74844562024,7.74844562024,7.74844562024,7.74844562024,-16.0798352874,-16.0798352874,-16.0798352874,-16.0798352874,1.86247124616,1.86247124616,1.86247124616,1.86247124616,1.86247124616,1.86247124616,1.86247124616,-11.569870016,-11.569870016,38.870121386,38.870121386,38.870121386,-11.9849980457,-2.86663876898,-2.85221240633,16.0428575902
2016/12/18 05:50,-0.447953574455,-0.447953574455,-0.447953574455,-0.447953574455,9.29024482378,9.29024482378,9.29024482378,9.29024482378,9.29024482378,9.29024482378,9.29024482378,9.29024482378,9.29024482378,9.29024482378,9.29024482378,9.29024482378,-13.4319623752,-13.4319623752,-13.4319623752,-13.4319623752,-3.52977617417,-3.52977617417,-3.52977617417,-3.52977617417,-3.52977617417,-3.52977617417,-3.52977617417,-13.063064452,-13.063064452,32.0973910606,32.0973910606,32.0973910606,-13.0764110572,-3.66087712889,-3.62235491174,16.7110343533
